,ORÇAMENTO REALIZADO (R$),EXERCÍCIO
4935,3928824.69,2014
4936,4514905.49,2014
4937,0.0,2014
4938,1457670.39,2014
4939,0.0,2014
4940,0.0,2014
4941,0.0,2014
4942,0.0,2014
4943,0.0,2014
4944,964551.84,2014
4945,0.0,2014
4946,0.0,2014
4947,6727.59,2014
4948,64538.59,2014
4949,3452009.2,2014
4950,245162.39,2014
4951,30.37,2014
4952,1317557.62,2014
4953,684.66,2014
4954,5939654.61,2014
4955,0.0,2014
4956,140978368.01,2014
4957,3979605.57,2014
4958,0.0,2014
4959,218841.71,2014
4960,0.0,2014
4961,0.0,2014
4962,0.0,2014
4963,1472766.6,2014
4964,1020889.96,2014
4965,0.0,2014
4966,2614874.68,2014
4967,2044831.46,2014
4968,10471132.32,2014
4969,824287.3,2014
4970,27776.31,2014
4971,431014.81,2014
4972,108483892.18,2014
4973,36119.48,2014
4974,0.0,2014
4975,0.0,2014
4976,149431224.12,2014
4977,1389685.95,2014
4978,147448.57,2014
4979,0.0,2014
4980,0.0,2014
4981,0.0,2014
4982,0.0,2014
4983,2397579.73,2014
4984,5791444.62,2014
4985,0.0,2014
4986,314795.0,2014
4987,2147649.74,2014
4988,86730.78,2014
4989,5993171.13,2014
4990,0.0,2014
4991,62909.19,2014
4992,9432.36,2014
4993,15743596.7,2014
4994,43037.15,2014
4995,0.0,2014
4996,0.0,2014
4997,2326587.81,2014
4998,0.0,2014
4999,0.0,2014
5000,0.0,2014
5001,0.0,2014
5002,5371429.53,2014
5003,5651210.05,2014
5004,0.0,2014
5005,8048.32,2014
5006,3645014.19,2014
5007,1810621.66,2014
5008,373208.52,2014
5009,194603.04,2014
5010,56635.2,2014
5011,19506.08,2014
5012,175946926.15,2014
5013,0.0,2014
5014,8650732.08,2014
5015,0.0,2014
5016,865502.28,2014
5017,2853.0,2014
5018,0.0,2014
5019,0.0,2014
5020,1199359.85,2014
5021,1191602.31,2014
5022,1385231.51,2014
5023,327430.71,2014
5024,0.0,2014
5025,8577051.37,2014
5026,3119457.74,2014
5027,149660.0,2014
5028,0.0,2014
5029,1274399.03,2014
5030,0.0,2014
5031,4821159.91,2014
5032,175534.54,2014
5033,6648.02,2014
5034,7968.24,2014
5035,748369.48,2014
5036,25903.05,2014
5037,0.0,2014
5038,6146900.35,2014
5039,0.0,2014
5040,208522661.62,2014
5041,3587372.87,2014
5042,32541.3,2014
5043,0.0,2014
5044,2642533.68,2014
5045,0.0,2014
5046,13300773.52,2014
5047,343993.76,2014
5048,1894809.79,2014
5049,44483032.64,2014
5050,2031.36,2014
5051,66309882.2,2014
5052,18043119.04,2014
5053,18690.05,2014
5054,76639.01,2014
5055,503319.75,2014
5056,152035.0,2014
5057,0.0,2014
5058,428290.06,2014
5059,2678372.92,2014
5060,0.0,2014
5061,0.0,2014
5062,0.0,2014
5063,0.0,2014
5064,21246.31,2014
5065,357131.64,2014
5066,2446942.24,2014
5067,0.0,2014
5068,0.0,2014
5069,1208680.0,2014
5070,0.0,2014
5071,2610565.2,2014
5072,37880.05,2014
5073,12634.33,2014
5074,4016987.62,2014
5075,0.0,2014
5076,900.0,2014
5077,3606814.14,2014
5078,15405.06,2014
5079,0.0,2014
5080,0.0,2014
5081,884779.28,2014
5082,1403347.21,2014
5083,205488.92,2014
5084,90079.89,2014
5085,0.0,2014
5086,355367.64,2014
5087,236016.71,2014
5088,2564.36,2014
5089,120294.33,2014
5090,550692.81,2014
5091,26545901.7,2014
5092,0.0,2014
5093,0.0,2014
5094,3854543.58,2014
5095,2326717.0,2014
5096,480.0,2014
5097,3316103.78,2014
5098,0.0,2014
5099,0.0,2014
5100,3693817.32,2014
5101,0.0,2014
5102,0.0,2014
5103,0.0,2014
5104,0.0,2014
5105,0.0,2014
5106,0.0,2014
5107,0.0,2014
5108,14295.0,2014
5109,5688728.39,2014
5110,0.0,2014
5111,0.0,2014
5112,2004031.12,2014
5113,0.0,2014
5114,39410.73,2014
5115,3509524.58,2014
5116,2520583.7,2014
5117,21473.46,2014
5118,0.0,2014
5119,9230.67,2014
5120,1717072.81,2014
5121,0.0,2014
5122,0.0,2014
5123,284869.93,2014
5124,49790.24,2014
5125,456127.64,2014
5126,8468.25,2014
5127,4468466.71,2014
5128,937191.55,2014
5129,0.0,2014
5130,87049746.3,2014
5131,29238.39,2014
5132,889080.47,2014
5133,487932.12,2014
5134,1525280.0,2014
5135,0.0,2014
5136,310694.22,2014
5137,3188254.84,2014
5138,6456528.27,2014
5139,15758425.11,2014
5140,0.0,2014
5141,331460.58,2014
5142,52048.12,2014
5143,12618563.28,2014
5144,14102122.91,2014
5145,0.0,2014
5146,0.0,2014
5147,694000.01,2014
5148,0.0,2014
5149,2875975.8,2014
5150,0.0,2014
5151,20396.92,2014
5152,0.0,2014
5153,554251.48,2014
5154,9376990.0,2014
5155,866862.07,2014
5156,0.0,2014
5157,0.0,2014
5158,0.0,2014
5159,286648.39,2014
5160,4093.36,2014
5161,2257248.59,2014
5162,6951123.64,2014
5163,20829.42,2014
5164,1967868.22,2014
5165,488776.43,2014
5166,14324.13,2014
5167,45038.68,2014
5168,30400.0,2014
5169,527157.67,2014
5170,924000.0,2014
5171,2986673.69,2014
5172,0.0,2014
5173,122023.38,2014
5174,1125000.66,2014
5175,0.0,2014
5176,104560.88,2014
5177,133254.72,2014
5178,0.0,2014
5179,0.0,2014
5180,1838006.37,2014
5181,0.0,2014
5182,480042.09,2014
5183,1043660.67,2014
5184,0.0,2014
5185,960000.0,2014
5186,73829.98,2014
5187,0.0,2014
5188,2135.69,2014
5189,1871309.36,2014
5190,246954.85,2014
5191,3673.21,2014
5192,104286.56,2014
5193,390314.18,2014
5194,0.0,2014
5195,390674.04,2014
5196,0.0,2014
5197,80944863.86,2014
5198,1797486.13,2014
5199,149896.96,2014
5200,3210419.82,2014
5201,6806.45,2014
5202,332359.9,2014
5203,0.0,2014
5204,0.0,2014
5205,0.0,2014
5206,2741679.11,2014
5207,112084.06,2014
5208,4656361.8,2014
5209,684.0,2014
5210,0.0,2014
5211,4063235.76,2014
5212,258.0,2014
5213,0.0,2014
5214,4662818.38,2014
5215,46961025.25,2014
5216,144404.81,2014
5217,307483.32,2014
5218,0.0,2014
5219,0.0,2014
5220,0.0,2014
5221,587258.38,2014
5222,2634108.11,2014
5223,352360.23,2014
5224,447343.92,2014
5225,15700648.92,2014
5226,2047.13,2014
5227,7195.56,2014
5228,118409803.85,2014
5229,0.0,2014
5230,2038571.73,2014
5231,202.36,2014
5232,0.0,2014
5233,0.0,2014
5234,5746242.11,2014
5235,0.0,2014
5236,11147865.8,2014
5237,10500000.0,2014
5238,13013.48,2014
5239,27275557.84,2014
5240,4591052.98,2014
5241,0.0,2014
5242,250000.0,2014
5243,0.0,2014
5244,5427.16,2014
5245,1263993.81,2014
5246,0.0,2014
5247,1967571.92,2014
5248,162829.21,2014
5249,0.0,2014
5250,2094215.8,2014
5251,227376.6,2014
5252,1478849.3,2014
5253,0.0,2014
5254,1214763.56,2014
5255,399102.7,2014
5256,0.0,2014
5257,0.0,2014
5258,507000.0,2014
5259,4866133.46,2014
5260,10110.1,2014
5261,22741058.96,2014
5262,1002068.82,2014
5263,0.0,2014
5264,0.0,2014
5265,42222.0,2014
5266,0.0,2014
5267,334676.44,2014
5268,1312785.62,2014
5269,177822.28,2014
5270,787.09,2014
5271,212171.08,2014
5272,24836.41,2014
5273,15260.19,2014
5274,0.0,2014
5275,49072539.59,2014
5276,1720993.48,2014
5277,4810967.0,2014
5278,18965.56,2014
5279,0.0,2014
5280,0.0,2014
5281,1562804.93,2014
5282,0.0,2014
5283,4140425.4,2014
5284,1703553.11,2014
5285,20662.71,2014
5286,900.0,2014
5287,4202.04,2014
5288,0.0,2014
5289,780951.56,2014
5290,12547133.27,2014
5291,0.0,2014
5292,678367.6,2014
5293,5772613.58,2014
5294,0.0,2014
5295,0.0,2014
5296,245506.16,2014
5297,19246.7,2014
5298,0.0,2014
5299,800.0,2014
5300,6101928.06,2014
5301,3200.0,2014
5302,16055801.79,2014
5303,1570230.66,2014
5304,701577.41,2014
5305,19700932.34,2014
5306,72821.08,2014
5307,858129.81,2014
5308,165021.72,2014
5309,0.0,2014
5310,0.0,2014
5311,605270.02,2014
5312,4242.36,2014
5313,125858.51,2014
5314,0.0,2014
5315,1638254.87,2014
5316,0.0,2014
5317,4437.21,2014
5318,40396.6,2014
5319,3095.15,2014
5320,4607057.62,2014
5321,0.0,2014
5322,0.0,2014
5323,6711.21,2014
5324,0.0,2014
5325,7829070.41,2014
5326,5338998.57,2014
5327,322656.07,2014
5328,5192473.85,2014
5329,324385.8,2014
5330,330330.7,2014
5331,0.0,2014
5332,217.43,2014
5333,0.0,2014
5334,2494749.4,2014
5335,70695.27,2014
5336,406230.75,2014
5337,1426558.59,2014
5338,159646.92,2014
5339,28832.09,2014
5340,6937256.0,2014
5341,449625.06,2014
5342,122013599.36,2014
5343,0.0,2014
5344,9253895.85,2014
5345,450393.44,2014
5346,1634235.78,2014
5347,846.82,2014
5348,0.0,2014
5349,382640316.19,2014
5350,309503.49,2014
5351,5505801.41,2014
5352,0.0,2014
5353,0.0,2014
5354,2131900.09,2014
5355,49419.95,2014
5356,127101.23,2014
5357,12355.93,2014
5358,3100000.0,2014
5359,29939.2,2014
5360,18218.0,2014
5361,8489759.44,2014
5362,1005372.37,2014
5363,2251.24,2014
5364,5203656.94,2014
5365,541896.52,2014
5366,3581406.65,2014
5367,156727.03,2014
5368,261529.88,2014
5369,1524815.19,2014
5370,732609.23,2014
5371,0.0,2014
5372,257933.91,2014
5373,848067.47,2014
5374,25897.22,2014
5375,529743.61,2014
5376,0.0,2014
5377,0.0,2014
5378,598398.1,2014
5379,4350993.43,2014
5380,0.0,2014
5381,79093.81,2014
5382,2559647.19,2014
5383,0.0,2014
5384,0.0,2014
5385,76084.0,2014
5386,736179.85,2014
5387,6445534.09,2014
5388,34010356.32,2014
5389,185429.19,2014
5390,5686712.97,2014
5391,611100.37,2014
5392,26706.93,2014
5393,0.0,2014
5394,288779.46,2014
5395,16548.67,2014
5396,16906.37,2014
5397,2869.0,2014
5398,0.0,2014
5399,903671.01,2014
5400,0.0,2014
5401,0.0,2014
5402,40245.82,2014
5403,0.0,2014
5404,0.0,2014
5405,93195.5,2014
5406,43803.88,2014
5407,3406524.95,2014
5408,3818.66,2014
5409,1386017.57,2014
5410,547313.89,2014
5411,75163.08,2014
5412,10255.45,2014
5413,22284.51,2014
5414,2015.32,2014
5415,1697378.2,2014
5416,0.0,2014
5417,6823532.51,2014
5418,171824440.76,2014
5419,0.0,2014
5420,201403.34,2014
5421,159.6,2014
5422,0.0,2014
5423,3719000.0,2014
5424,153186.29,2014
5425,63734.4,2014
5426,1400.0,2014
5427,237034.74,2014
5428,13442161.66,2014
5429,10172.18,2014
5430,1022637.76,2014
5431,1612601.58,2014
5432,3590055.0,2014
5433,0.0,2014
5434,0.0,2014
5435,0.0,2014
5436,3600548.1,2014
5437,69843.78,2014
5438,370148.75,2014
5439,819187.93,2014
5440,158725.71,2014
5441,18477.8,2014
5442,4089.61,2014
5443,4006191.28,2014
5444,122261.43,2014
5445,171981470.65,2014
5446,0.0,2014
5447,112147078.31,2014
5448,0.0,2014
5449,3048101.64,2014
5450,1826816.97,2014
5451,169327.57,2014
5452,107681.17,2014
5453,696529.9,2014
5454,93963.08,2014
5455,9521.23,2014
5456,1815.57,2014
5457,99428.5,2014
5458,19749.93,2014
5459,0.0,2014
5460,4157121.31,2014
5461,11758.59,2014
5462,7139.45,2014
5463,10611426.63,2014
5464,3730867.83,2014
5465,0.0,2014
5466,190638.0,2014
5467,60891.25,2014
5468,11377.0,2014
5469,8922518.21,2014
5470,244156.6,2014
5471,0.0,2014
5472,12067.97,2014
5473,301048.06,2014
5474,212.49,2014
5475,11854120.47,2014
5476,101456.45,2014
5477,3405981.53,2014
5478,43825.71,2014
5479,1773984.17,2014
5480,0.0,2014
5481,884588.14,2014
5482,1480697.44,2014
5483,32959.02,2014
5484,661877.02,2014
5485,378886.83,2014
5486,165173.8,2014
5487,13189.68,2014
5488,1813723.49,2014
5489,0.0,2014
5490,2809483.4,2014
5491,494677.78,2014
5492,317395.1,2014
5493,1331524.87,2014
5494,52288.26,2014
5495,7076.48,2014
5496,4657.12,2014
5497,261218.75,2014
5498,0.0,2014
5499,6496934.35,2014
5500,150230133.72,2014
5501,0.0,2014
5502,33220.0,2014
5503,0.0,2014
5504,0.0,2014
5505,225505.49,2014
5506,1402471.99,2014
5507,17535.97,2014
5508,2668917.86,2014
5509,3376996.12,2014
5510,2023651.1,2014
5511,5409376.87,2014
5512,2736.57,2014
5513,0.0,2014
5514,733572.9,2014
5515,148325.42,2014
5516,26454.33,2014
5517,10032.7,2014
5518,268.62,2014
5519,37494810.19,2014
5520,275957.28,2014
5521,0.0,2014
5522,1291233.08,2014
5523,907040.0,2014
5524,0.0,2014
5525,0.0,2014
5526,6265205.28,2014
5527,1580.0,2014
5528,2696802.44,2014
5529,7290272.87,2014
5530,584244.21,2014
5531,872528.02,2014
5532,7900.0,2014
5533,64075.3,2014
5534,0.0,2014
5535,0.0,2014
5536,1122450.95,2014
5537,0.0,2014
5538,34342.15,2014
5539,3391939.01,2014
5540,1419397.79,2014
5541,0.0,2014
5542,0.0,2014
5543,7487.42,2014
5544,0.0,2014
5545,1082603.92,2014
5546,4939.81,2014
5547,65367.06,2014
5548,321569.27,2014
5549,227375.93,2014
5550,7563.24,2014
5551,0.0,2014
5552,0.0,2014
5553,16585656.58,2014
5554,149843.93,2014
5555,0.0,2014
5556,0.0,2014
5557,0.0,2014
5558,158454.8,2014
5559,0.0,2014
5560,8593494.04,2014
5561,531800.0,2014
5562,633120.74,2014
5563,1658100.0,2014
5564,372.72,2014
5565,4812000.0,2014
5566,0.0,2014
5567,0.0,2014
5568,0.0,2014
5569,0.0,2014
5570,10731678.9,2014
5571,143167.01,2014
5572,340672.49,2014
5573,837367.12,2014
5574,211351.4,2014
5575,21881.63,2014
5576,0.0,2014
5577,125656038.32,2014
5578,3907.68,2014
5579,3905922.55,2014
5580,426235.69,2014
5581,0.0,2014
5582,235544.14,2014
5583,3761434.13,2014
5584,24209.57,2014
5585,2888562.54,2014
5586,961277.78,2014
5587,8493682.34,2014
5588,400000.0,2014
5589,2312104.51,2014
5590,13171.84,2014
5591,2535906.88,2014
5592,0.0,2014
5593,0.0,2014
5594,1645483.53,2014
5595,107596.66,2014
5596,316309.9,2014
5597,378122.46,2014
5598,5307.0,2014
5599,104507.32,2014
5600,0.0,2014
5601,745036.77,2014
5602,22279.9,2014
5603,72033234.49,2014
5604,3395254.15,2014
5605,494377.59,2014
5606,0.0,2014
5607,0.0,2014
5608,0.0,2014
5609,4838195.49,2014
5610,33985.47,2014
5611,3270473.69,2014
5612,4831320.0,2014
5613,0.0,2014
5614,324402.01,2014
5615,1889030.41,2014
5616,25386.38,2014
5617,59863.02,2014
5618,0.0,2014
5619,945412.77,2014
5620,0.0,2014
5621,9164.0,2014
5622,4807145.9,2014
5623,0.0,2014
5624,725141.34,2014
5625,4845729.72,2014
5626,713.82,2014
5627,5694450.22,2014
5628,110918.63,2014
5629,203887.75,2014
5630,0.0,2014
5631,827860.44,2014
5632,0.0,2014
5633,1666717.77,2014
5634,166460.45,2014
5635,2012138.49,2014
5636,165925.55,2014
5637,184596.44,2014
5638,364202.36,2014
5639,1807.08,2014
5640,5689.5,2014
5641,0.0,2014
5642,477.4,2014
5643,97255015.49,2014
5644,1929179.47,2014
5645,107254.53,2014
5646,0.0,2014
5647,3416489.91,2014
5648,0.0,2014
5649,3853716.65,2014
5650,0.0,2014
5651,4086.76,2014
5652,0.0,2014
5653,732.0,2014
5654,7130193.45,2014
5655,298280.19,2014
5656,256977.68,2014
5657,1500.0,2014
5658,10325058.37,2014
5659,3185.0,2014
5660,1055.43,2014
5661,22000.0,2014
5662,2359774.67,2014
5663,2031267.37,2014
5664,5696568.4,2014
5665,1404285.0,2014
5666,0.0,2014
5667,253123.77,2014
5668,13467.12,2014
5669,0.0,2014
5670,2311732.74,2014
5671,290017.91,2014
5672,113580.81,2014
5673,790984.95,2014
5674,232100.98,2014
5675,2841.59,2014
5676,4273889.3,2014
5677,0.0,2014
5678,92470936.98,2014
5679,3348.08,2014
5680,2698346.21,2014
5681,0.0,2014
5682,0.0,2014
5683,166607.15,2014
5684,1306671.21,2014
5685,270201.89,2014
5686,0.0,2014
5687,58569.84,2014
5688,4592375.34,2014
5689,3909.82,2014
5690,777444.55,2014
5691,5443233.36,2014
5692,587268.62,2014
5693,98183.96,2014
5694,249825.0,2014
5695,0.0,2014
5696,1653936.76,2014
5697,46279.0,2014
5698,0.0,2014
5699,0.0,2014
5700,599643.34,2014
5701,798142.47,2014
5702,0.0,2014
5703,1685702.32,2014
5704,53300475.91,2014
5705,0.0,2014
5706,248946.95,2014
5707,1395042.29,2014
5708,261349.29,2014
5709,350866.57,2014
5710,304.73,2014
5711,0.0,2014
5712,3475603.35,2014
5713,0.0,2014
5714,89400.0,2014
5715,11495038.94,2014
5716,4708916.06,2014
5717,1193949.74,2014
5718,46200.0,2014
5719,1000000.0,2014
5720,0.0,2014
5721,0.0,2014
5722,259409.42,2014
5723,65415.57,2014
5724,1092943.85,2014
5725,537319.34,2014
5726,36913.97,2014
5727,117165790.66,2014
5728,0.0,2014
5729,5248201.78,2014
5730,0.0,2014
5731,1972928.08,2014
5732,0.0,2014
5733,0.0,2014
5734,0.0,2014
5735,1460.0,2014
5736,3560245.44,2014
5737,2280.0,2014
5738,12734191.79,2014
5739,6711745.92,2014
5740,2065739.0,2014
5741,20432.0,2014
5742,524989.9,2014
5743,0.0,2014
5744,232779.14,2014
5745,0.0,2014
5746,1587213.84,2014
5747,2157.84,2014
5748,296.4,2014
5749,90978.73,2014
5750,0.0,2014
5751,0.0,2014
5752,0.0,2014
5753,0.0,2014
5754,0.0,2014
5755,828033.06,2014
5756,241959.84,2014
5757,33985.12,2014
5758,417185.35,2014
5759,63159.44,2014
5760,5473.64,2014
5761,0.0,2014
5762,0.0,2014
5763,1911315.8,2014
5764,0.0,2014
5765,55886472.72,2014
5766,0.0,2014
5767,0.0,2014
5768,464307.07,2014
5769,5674.04,2014
5770,0.0,2014
5771,0.0,2014
5772,571356.06,2014
5773,11595.0,2014
5774,0.0,2014
5775,0.0,2014
5776,1877004.8,2014
5777,334180.13,2014
5778,42632.97,2014
5779,598495.49,2014
5780,304775.95,2014
5781,27570.23,2014
5782,3169712.54,2014
5783,0.0,2014
5784,88752065.78,2014
5785,2951648.25,2014
5786,0.0,2014
5787,646089.0,2014
5788,0.0,2014
5789,100000.0,2014
5790,11389529.71,2014
5791,5307.97,2014
5792,31673.5,2014
5793,1470978.79,2014
5794,18717104.68,2014
5795,9541.25,2014
5796,0.0,2014
5797,12354590.37,2014
5798,66573.57,2014
5799,309113.67,2014
5800,0.0,2014
5801,717275.51,2014
5802,0.0,2014
5803,0.0,2014
5804,192988.0,2014
5805,130781.02,2014
5806,0.0,2014
5807,0.0,2014
5808,194548.3,2014
5809,1324.5,2014
5810,588244.05,2014
5811,0.0,2014
5812,37911.13,2014
5813,0.0,2014
5814,18216.0,2014
5815,1339307.66,2014
5816,0.0,2014
5817,634306.74,2014
5818,0.0,2014
5819,0.0,2014
5820,34100.0,2014
5821,1261326.71,2014
5822,773669.45,2014
5823,123832.58,2014
5824,71239.53,2014
5825,28223.7,2014
5826,0.0,2014
5827,411404.62,2014
5828,178070.75,2014
5829,16991.3,2014
5830,110163.63,2014
5831,0.0,2014
5832,18994150.19,2014
5833,482476.34,2014
5834,4366559.77,2014
5835,185987000.14,2014
5836,0.0,2014
5837,412824.04,2014
5838,0.0,2014
5839,3499672.87,2014
5840,0.0,2014
5841,433431.46,2014
5842,18601.12,2014
5843,773113.09,2014
5844,749414.65,2014
5845,345562.36,2014
5846,17733593.53,2014
5847,36585.9,2014
5848,0.0,2014
5849,1286411.63,2014
5850,0.0,2014
5851,10712851.42,2014
5852,1631525.95,2014
5853,19726.42,2014
5854,9274068.33,2014
5855,4041106.59,2014
5856,18680.21,2014
5857,2419.98,2014
5858,3825401.16,2014
5859,20032062.89,2014
5860,10.0,2014
5861,13598.0,2014
5862,14711.56,2014
5863,0.0,2014
5864,1860109.04,2014
5865,0.0,2014
5866,1865299.44,2014
5867,0.0,2014
5868,0.0,2014
5869,29960.05,2014
5870,0.0,2014
5871,680.0,2014
5872,592285.73,2014
5873,4121120.19,2014
5874,143966.23,2014
5875,406445.39,2014
5876,0.0,2014
5877,183709.69,2014
5878,8155617.87,2014
5879,3963000.0,2014
5880,27330.03,2014
5881,0.0,2014
5882,0.0,2014
5883,0.0,2014
5884,0.0,2014
5885,939.0,2014
5886,1519924.98,2014
5887,319435.64,2014
5888,0.0,2014
5889,2531136.54,2014
5890,913501.17,2014
5891,4496695.69,2014
5892,29642.22,2014
5893,7061.0,2014
5894,0.0,2014
5895,49251.49,2014
5896,2726019.15,2014
5897,0.0,2014
5898,1657429.68,2014
5899,429187.01,2014
5900,93091.0,2014
5901,806123.7,2014
5902,1380.0,2014
5903,75822669.06,2014
5904,0.0,2014
5905,3905345.91,2014
5906,114869.34,2014
5907,51782.77,2014
5908,558205.88,2014
5909,0.0,2014
5910,0.0,2014
5911,368374.38,2014
5912,4994.12,2014
5913,40000.0,2014
5914,3034885.87,2014
5915,0.0,2014
5916,2748491.28,2014
5917,455883.79,2014
5918,936323.95,2014
5919,15329.16,2014
5920,778585.13,2014
5921,2138352.78,2014
5922,80325.0,2014
5923,56998.24,2014
5924,11389.09,2014
5925,579240.29,2014
5926,8095.25,2014
5927,5332695.5,2014
5928,0.0,2014
5929,10960196.0,2014
5930,0.0,2014
5931,4755822.85,2014
5932,2444610.0,2014
5933,0.0,2014
5934,23212778.5,2014
5935,0.0,2014
5936,0.0,2014
5937,0.0,2014
5939,238464.19,2014
5940,19099105.05,2014
5941,751145.6,2014
5942,0.0,2014
5943,3739862.59,2014
5944,704648.17,2014
5945,0.0,2014
5946,3572955.15,2014
5947,1817020.05,2014
5948,584995.69,2014
5949,581670.96,2014
5950,510380.18,2014
5951,415502.58,2014
5952,284.0,2014
5953,0.0,2014
5954,169462.16,2014
5955,446100.3,2014
5956,37318056.78,2014
5957,54898.18,2014
5958,13256.61,2014
5959,1157398.87,2014
5960,80613.0,2014
5961,467339.5,2014
5962,366683.55,2014
5963,33780732.09,2014
5964,56250.0,2014
5965,431778.88,2014
5966,0.0,2014
5967,312506.94,2014
5968,0.0,2014
5969,30124987.35,2014
5970,0.0,2014
5971,368815.08,2014
5972,468159.15,2014
5973,0.0,2014
5974,1581120.39,2014
5975,878825.08,2014
5976,70933.37,2014
5977,64767.46,2014
5978,106227.54,2014
5979,4630461.98,2014
5980,1008056.5,2014
5981,0.0,2014
5982,28721.18,2014
5983,436101.2,2014
5984,313490.44,2014
5985,2120792.19,2014
5987,7564371.12,2014
5988,123492.08,2014
5989,264432.15,2014
5990,7262833.29,2014
5991,1050366.51,2014
5992,7500.0,2014
5993,57428741.89,2014
5994,14445067.06,2014
5995,1951309.76,2014
5996,1200.0,2014
5997,405158.48,2014
5998,288128.7,2014
5999,369867.42,2014
6000,0.0,2014
6001,889962.48,2014
6002,7947869.21,2014
6003,6217522.48,2014
6004,4860.0,2014
6005,20863061.39,2014
6006,1241586.66,2014
6007,14357764.04,2014
6008,431772.34,2014
6009,2088400.0,2014
6010,1186821.11,2014
6011,373303.03,2014
6012,143403.32,2014
6013,498263.67,2014
6014,828862.44,2014
6015,210000.0,2014
6016,468836.84,2014
6017,24198146.21,2014
6018,5514609.47,2014
6019,213473.19,2014
6020,0.0,2014
6021,128083.94,2014
6022,0.0,2014
6023,32697.0,2014
6024,584741.06,2014
6025,0.0,2014
6026,4130144.58,2014
6027,1128307.04,2014
6028,0.0,2014
6029,2630288.87,2014
6030,107389.31,2014
6031,54000.0,2014
6032,0.0,2014
6033,363652.33,2014
6036,0.0,2014
6037,1103602662.0,2014
6038,0.0,2014
6039,2589962034.96,2014
6040,0.0,2014
6044,0.0,2014
6045,0.0,2014
6046,0.0,2014
6047,0.0,2014
6048,0.0,2014
6049,0.0,2014
6050,0.0,2014
6051,0.0,2014
6052,0.0,2014
6053,0.0,2014
6054,0.0,2014
6055,0.0,2014
6056,0.0,2014
6057,0.0,2014
6058,0.0,2014
6059,0.0,2014
6060,0.0,2014
6061,0.0,2014
6062,0.0,2014
6063,0.0,2014
6064,16605.25,2014
6065,403731.18,2014
6066,177062.21,2014
6067,503614.69,2014
6068,0.0,2014
6069,2538287.75,2014
6070,888656.61,2014
6071,555317.66,2014
6072,17.32,2014
6073,0.0,2014
6074,891430.08,2014
6075,1413927.3,2014
6076,85989.0,2014
6077,119853.2,2014
6078,0.0,2014
6079,344067.08,2014
6080,780195.67,2014
6081,0.0,2014
6082,1054775.36,2014
6083,0.0,2014
6084,0.0,2014
6085,8425543.14,2014
6086,6854324.75,2014
6087,1290935.31,2014
6088,46555.5,2014
6089,753171.67,2014
6090,627043.41,2014
6091,168097.0,2014
6092,28079.26,2014
6093,468809.58,2014
6094,279014.63,2014
6095,15752.5,2014
6096,487168.13,2014
6097,7758320.51,2014
6098,5434.0,2014
6099,8450.0,2014
6100,651023.99,2014
6101,4531436.28,2014
6102,81357.0,2014
6103,77873.0,2014
6104,11435.12,2014
6105,16945.94,2014
6106,1718.0,2014
6107,104998.33,2014
6108,242226.24,2014
6109,34934.1,2014
6110,0.0,2014
6111,41724.78,2014
6112,1442834.02,2014
6113,929924.65,2014
6114,52133.3,2014
6115,534279.77,2014
6116,343570.84,2014
6117,473061.1,2014
6118,672266.91,2014
6119,3284826.76,2014
6120,633495.97,2014
6121,123858.4,2014
6122,15613750.83,2014
6123,3213001.65,2014
6124,84090.74,2014
6125,0.0,2014
6126,374773.14,2014
6127,167695.13,2014
6128,415042.01,2014
6129,7590.6,2014
6130,84602.16,2014
6131,516765.67,2014
6132,1434962.69,2014
6133,18400.0,2014
6134,550203.47,2014
6135,3963.0,2014
6136,5205.22,2014
6137,48840.0,2014
6138,0.0,2014
6139,161255.0,2014
6140,0.0,2014
6141,15862316.44,2014
6142,0.0,2014
6143,317502.5,2014
6144,546815.25,2014
6145,117218.0,2014
6146,31791.3,2014
6147,11344.4,2014
6148,0.0,2014
6149,3090.0,2014
6150,52235.2,2014
6151,2891.36,2014
6152,1671.02,2014
6153,408145.25,2014
6154,155335.54,2014
