,EXERCÍCIO,NOME FUNÇÃO,NOME SUBFUNÇÃO,ORÇAMENTO REALIZADO (R$)
93011,2017,Educação,Ensino superior,387034.64
93012,2017,Educação,Ensino superior,150104.91
93013,2017,Educação,Ensino superior,6383.58
93015,2017,Educação,Ensino superior,493774.05
93017,2017,Educação,Ensino superior,569.76
93018,2017,Educação,Ensino superior,7433.21
93020,2017,Educação,Ensino superior,424712.43
93022,2017,Educação,Proteção e benefícios ao trabalhador,73092.1
93025,2017,Educação,Proteção e benefícios ao trabalhador,144761.91
93026,2017,Educação,Ensino superior,418040.28
93028,2017,Educação,Proteção e benefícios ao trabalhador,66992.75
93030,2017,Educação,Proteção e benefícios ao trabalhador,591.32
93031,2017,Educação,Ensino superior,6218.19
93033,2017,Educação,Proteção e benefícios ao trabalhador,87223.41
93035,2017,Educação,Proteção e benefícios ao trabalhador,86882.27
93036,2017,Educação,Ensino superior,417187.37
93040,2017,Educação,Proteção e benefícios ao trabalhador,46161.31
93043,2017,Educação,Ensino superior,473744.41
93046,2017,Educação,Proteção e benefícios ao trabalhador,11139.31
93048,2017,Educação,Proteção e benefícios ao trabalhador,591.32
93050,2017,Educação,Ensino superior,11724.32
93051,2017,Educação,Proteção e benefícios ao trabalhador,13811.01
93056,2017,Educação,Ensino superior,259331.14
93057,2017,Educação,Ensino superior,12191.72
93058,2017,Educação,Ensino superior,227759.62
93059,2017,Educação,Ensino superior,301518.2
93062,2017,Educação,Proteção e benefícios ao trabalhador,158925.34
93063,2017,Educação,Ensino superior,397680.24
93066,2017,Educação,Ensino superior,6015.72
93070,2017,Educação,Proteção e benefícios ao trabalhador,22579.37
93075,2017,Educação,Ensino superior,236068.2
93077,2017,Educação,Proteção e benefícios ao trabalhador,68329.1
93078,2017,Educação,Ensino superior,394414.5
93079,2017,Educação,Ensino superior,61358.36
93080,2017,Educação,Ensino superior,14449.24
93081,2017,Educação,Ensino superior,467574.63
93082,2017,Educação,Proteção e benefícios ao trabalhador,10390.51
93084,2017,Educação,Ensino superior,380938.83
93086,2017,Educação,Proteção e benefícios ao trabalhador,578351.71
93089,2017,Educação,Ensino superior,20205.54
93091,2017,Educação,Proteção e benefícios ao trabalhador,19793.98
93092,2017,Educação,Ensino superior,12871.36
93094,2017,Educação,Ensino superior,39632.98
93098,2017,Educação,Proteção e benefícios ao trabalhador,3126.98
93099,2017,Educação,Proteção e benefícios ao trabalhador,48597.73
93101,2017,Educação,Ensino superior,284544.42
93103,2017,Educação,Ensino superior,429702.66
93104,2017,Educação,Ensino superior,586514.15
93106,2017,Educação,Ensino superior,302386.69
93109,2017,Educação,Proteção e benefícios ao trabalhador,278645.08
93110,2017,Educação,Ensino superior,228301.54
93117,2017,Educação,Proteção e benefícios ao trabalhador,4323.05
93120,2017,Educação,Proteção e benefícios ao trabalhador,152057.71
93122,2017,Educação,Proteção e benefícios ao trabalhador,176703.63
93123,2017,Educação,Ensino superior,52758.18
93130,2017,Educação,Ensino superior,19134.84
93133,2017,Educação,Ensino superior,369253.85
93134,2017,Educação,Proteção e benefícios ao trabalhador,2637.0
93136,2017,Educação,Proteção e benefícios ao trabalhador,306077.87
93141,2017,Educação,Ensino superior,62.43
93144,2017,Educação,Ensino superior,145779.61
93149,2017,Educação,Proteção e benefícios ao trabalhador,2637.0
93150,2017,Educação,Proteção e benefícios ao trabalhador,107602.91
93152,2017,Educação,Proteção e benefícios ao trabalhador,69.38
93153,2017,Educação,Ensino superior,361628.36
93154,2017,Educação,Proteção e benefícios ao trabalhador,113266.8
93155,2017,Educação,Ensino superior,1690.28
93159,2017,Educação,Ensino superior,363386.78
93160,2017,Educação,Proteção e benefícios ao trabalhador,591.32
93161,2017,Educação,Ensino superior,22659.62
93162,2017,Educação,Ensino superior,232698.63
93163,2017,Educação,Ensino superior,16021.19
93164,2017,Educação,Ensino superior,65384.62
93165,2017,Educação,Ensino superior,466335.7
93168,2017,Educação,Proteção e benefícios ao trabalhador,158045.95
93170,2017,Educação,Proteção e benefícios ao trabalhador,71703.59
93174,2017,Educação,Proteção e benefícios ao trabalhador,479395.0
93179,2017,Educação,Ensino superior,537033.29
93182,2017,Educação,Ensino superior,4412.36
93183,2017,Educação,Ensino superior,283868.69
93187,2017,Educação,Proteção e benefícios ao trabalhador,5303.01
93189,2017,Educação,Proteção e benefícios ao trabalhador,79925.24
93193,2017,Educação,Proteção e benefícios ao trabalhador,55005.08
93199,2017,Educação,Ensino superior,413619.22
93200,2017,Educação,Ensino superior,187718.62
93201,2017,Educação,Ensino superior,264723.46
93202,2017,Educação,Proteção e benefícios ao trabalhador,30818.55
93204,2017,Educação,Proteção e benefícios ao trabalhador,141931.24
93206,2017,Educação,Ensino superior,505080.6
93208,2017,Educação,Ensino superior,113596.28
93209,2017,Educação,Proteção e benefícios ao trabalhador,963.0
93213,2017,Educação,Proteção e benefícios ao trabalhador,626.01
93214,2017,Educação,Ensino superior,49621.75
93216,2017,Educação,Proteção e benefícios ao trabalhador,3955.5
93217,2017,Educação,Ensino superior,98553.48
93218,2017,Educação,Ensino superior,22495.7
93223,2017,Educação,Proteção e benefícios ao trabalhador,591.32
93229,2017,Educação,Proteção e benefícios ao trabalhador,626.01
93231,2017,Educação,Proteção e benefícios ao trabalhador,85709.3
93233,2017,Educação,Ensino superior,87775.93
93234,2017,Educação,Proteção e benefícios ao trabalhador,170915.62
93237,2017,Educação,Proteção e benefícios ao trabalhador,60830.03
93239,2017,Educação,Ensino superior,86747.58
93241,2017,Educação,Ensino superior,13960.32
93242,2017,Educação,Ensino superior,10081.58
93243,2017,Educação,Ensino superior,68226.31
93247,2017,Educação,Proteção e benefícios ao trabalhador,46783.31
93248,2017,Educação,Ensino superior,35000.54
93250,2017,Educação,Proteção e benefícios ao trabalhador,260116.34
93252,2017,Educação,Ensino superior,223739.79
93255,2017,Educação,Ensino superior,486550.65
93256,2017,Educação,Ensino superior,25713.32
93257,2017,Educação,Ensino superior,551271.49
93260,2017,Educação,Proteção e benefícios ao trabalhador,4872.89
93263,2017,Educação,Proteção e benefícios ao trabalhador,261947.35
93265,2017,Educação,Proteção e benefícios ao trabalhador,11425.82
93268,2017,Educação,Proteção e benefícios ao trabalhador,13196.58
93270,2017,Educação,Ensino superior,43483.19
93271,2017,Educação,Ensino superior,126735.69
93275,2017,Educação,Ensino superior,186169.58
93277,2017,Educação,Proteção e benefícios ao trabalhador,49784.92
93279,2017,Educação,Ensino superior,13623.78
93280,2017,Educação,Ensino superior,321790.0
93281,2017,Educação,Ensino superior,455270.73
93285,2017,Educação,Ensino superior,447598.58
93287,2017,Educação,Ensino superior,21942.36
93291,2017,Educação,Proteção e benefícios ao trabalhador,44412.87
93293,2017,Educação,Ensino superior,7196.42
93296,2017,Educação,Ensino superior,512166.25
93298,2017,Educação,Proteção e benefícios ao trabalhador,8370.81
93299,2017,Educação,Ensino superior,247411.64
93300,2017,Educação,Proteção e benefícios ao trabalhador,62328.5
93301,2017,Educação,Proteção e benefícios ao trabalhador,77744.5
93305,2017,Educação,Proteção e benefícios ao trabalhador,526705.1
93311,2017,Educação,Ensino superior,3047.92
93316,2017,Educação,Proteção e benefícios ao trabalhador,57378.85
93320,2017,Educação,Ensino superior,492080.38
93321,2017,Educação,Proteção e benefícios ao trabalhador,30075.42
93323,2017,Educação,Ensino superior,394373.96
93325,2017,Educação,Ensino superior,212693.04
93328,2017,Educação,Proteção e benefícios ao trabalhador,7185.27
93330,2017,Educação,Proteção e benefícios ao trabalhador,1252.02
93331,2017,Educação,Proteção e benefícios ao trabalhador,10514.76
93333,2017,Educação,Proteção e benefícios ao trabalhador,20616.02
93335,2017,Educação,Ensino superior,39291.24
93337,2017,Educação,Proteção e benefícios ao trabalhador,182340.38
93339,2017,Educação,Ensino superior,67414.4
93340,2017,Educação,Ensino superior,16973.87
93341,2017,Educação,Ensino superior,371953.28
93343,2017,Educação,Ensino superior,22816.29
93345,2017,Educação,Proteção e benefícios ao trabalhador,57463.63
93347,2017,Educação,Ensino superior,340403.6
93348,2017,Educação,Proteção e benefícios ao trabalhador,97787.76
93350,2017,Educação,Proteção e benefícios ao trabalhador,591.32
93352,2017,Educação,Ensino superior,450711.22
93353,2017,Educação,Ensino superior,299965.41
93354,2017,Educação,Proteção e benefícios ao trabalhador,231519.86
93358,2017,Educação,Ensino superior,242813.27
93360,2017,Educação,Ensino superior,38813.52
93361,2017,Educação,Ensino superior,603454.48
93363,2017,Educação,Proteção e benefícios ao trabalhador,5933.25
93365,2017,Educação,Ensino superior,93800.13
93366,2017,Educação,Ensino superior,416002.08
93367,2017,Educação,Proteção e benefícios ao trabalhador,7251.75
93369,2017,Educação,Ensino superior,197805.73
93372,2017,Educação,Ensino superior,142408.08
93373,2017,Educação,Ensino superior,25334.4
93374,2017,Educação,Ensino superior,18925.33
93375,2017,Educação,Ensino superior,38963.09
93377,2017,Educação,Proteção e benefícios ao trabalhador,52383.67
93379,2017,Educação,Proteção e benefícios ao trabalhador,32574.93
93381,2017,Educação,Ensino superior,22925.04
93382,2017,Educação,Proteção e benefícios ao trabalhador,27544.44
93386,2017,Educação,Ensino superior,586277.97
93387,2017,Educação,Ensino superior,288011.25
93388,2017,Educação,Ensino superior,22456.14
93389,2017,Educação,Ensino superior,424875.17
93391,2017,Educação,Proteção e benefícios ao trabalhador,33256.11
93395,2017,Educação,Ensino superior,529179.98
93396,2017,Educação,Proteção e benefícios ao trabalhador,509273.35
93401,2017,Educação,Proteção e benefícios ao trabalhador,591.32
93403,2017,Educação,Ensino superior,164865.18
93404,2017,Educação,Ensino superior,5552.07
93407,2017,Educação,Proteção e benefícios ao trabalhador,15513.77
93410,2017,Educação,Proteção e benefícios ao trabalhador,21486.26
93411,2017,Educação,Ensino superior,165214.13
93413,2017,Educação,Ensino superior,319931.81
93415,2017,Educação,Ensino superior,246814.23
93418,2017,Educação,Ensino superior,239467.15
93420,2017,Educação,Ensino superior,371538.6
93422,2017,Educação,Proteção e benefícios ao trabalhador,36352.94
93425,2017,Educação,Ensino superior,391370.92
93426,2017,Educação,Ensino superior,257520.65
93427,2017,Educação,Ensino superior,356943.32
93428,2017,Educação,Ensino superior,401065.33
93430,2017,Educação,Proteção e benefícios ao trabalhador,10683.58
93431,2017,Educação,Proteção e benefícios ao trabalhador,179042.49
93435,2017,Educação,Proteção e benefícios ao trabalhador,161390.47
93438,2017,Educação,Proteção e benefícios ao trabalhador,18422.98
93449,2017,Educação,Ensino superior,570.92
93450,2017,Educação,Ensino superior,10755.76
93453,2017,Educação,Ensino superior,8220.16
93456,2017,Educação,Ensino superior,9887.24
93458,2017,Educação,Ensino superior,61786.37
93461,2017,Educação,Ensino superior,88157.0
93462,2017,Educação,Ensino superior,1400.0
93463,2017,Educação,Ensino superior,384795.8
93465,2017,Educação,Ensino superior,1062.0
93752,2017,Educação,Administração geral,16500.0
93754,2017,Educação,Administração geral,323059.24
93756,2017,Educação,Administração geral,5374.62
93757,2017,Educação,Administração geral,30000.0
93758,2017,Educação,Administração geral,5437.37
93761,2017,Educação,Administração geral,240380.0
93762,2017,Educação,Administração geral,24481.6
93764,2017,Educação,Administração geral,103880.0
93765,2017,Educação,Administração geral,24159.82
93768,2017,Educação,Administração geral,92876.0
93771,2017,Educação,Administração geral,101049.72
93772,2017,Educação,Administração geral,32000.0
93773,2017,Educação,Administração geral,71100.0
93774,2017,Educação,Administração geral,376390.6
93775,2017,Educação,Administração geral,21140.0
93776,2017,Educação,Administração geral,155267.21
93777,2017,Educação,Administração geral,43100.0
93779,2017,Educação,Administração geral,328227.77
93780,2017,Educação,Administração geral,199000.0
93782,2017,Educação,Administração geral,83770.0
93784,2017,Educação,Administração geral,294625.38
93787,2017,Educação,Administração geral,13715.28
93788,2017,Educação,Administração geral,253351.62
93789,2017,Educação,Administração geral,91096.35
93790,2017,Educação,Administração geral,1200.0
93791,2017,Educação,Administração geral,33000.0
93795,2017,Educação,Administração geral,1000.0
93796,2017,Educação,Administração geral,247411.88
93797,2017,Educação,Administração geral,12491.61
93799,2017,Educação,Administração geral,8192.0
93801,2017,Educação,Administração geral,3749.39
93803,2017,Educação,Administração geral,22372.43
93805,2017,Educação,Administração geral,161109.61
93808,2017,Educação,Administração geral,255831.63
93809,2017,Educação,Administração geral,5311.04
93812,2017,Educação,Administração geral,36400.0
93813,2017,Educação,Administração geral,4400.0
93814,2017,Educação,Administração geral,272181.03
93816,2017,Educação,Administração geral,15095.27
93819,2017,Educação,Administração geral,1800.0
93820,2017,Educação,Administração geral,127133.05
93821,2017,Educação,Administração geral,93087.68
93822,2017,Educação,Administração geral,11602.0
93823,2017,Educação,Administração geral,25869.0
93824,2017,Educação,Administração geral,279735.79
93826,2017,Educação,Administração geral,139914.17
93829,2017,Educação,Administração geral,26400.0
93831,2017,Educação,Administração geral,16500.0
93833,2017,Educação,Administração geral,60611.53
93835,2017,Educação,Administração geral,15228.5
93837,2017,Educação,Administração geral,5480.52
93839,2017,Educação,Administração geral,108114.76
93841,2017,Educação,Administração geral,2155.75
93843,2017,Educação,Administração geral,234600.41
93845,2017,Educação,Administração geral,93966.16
93846,2017,Educação,Administração geral,900.0
93848,2017,Educação,Administração geral,1600.0
93850,2017,Educação,Administração geral,272490.95
93851,2017,Educação,Administração geral,2600.0
93853,2017,Educação,Administração geral,84590.0
93857,2017,Educação,Administração geral,13440.0
